Link,Name,Cuisine,Price_4_two,Rating
https://www.swiggy.com/restaurants/misu-ashok-nagar-st-marks-road-bangalore-29063,Misu,"Asian, Chinese, Vietnamese, Malaysian, Sushi, Singaporean, Desserts",1300,4.3
https://www.swiggy.com/restaurants/the-bier-library-6th-block-koramangala-bangalore-101968,The Bier Library,"Continental, North Indian, Pizzas, American, Mexican, Italian, Beverages",600,4.4
https://www.swiggy.com/restaurants/fruit-bae-global-lulu-mall-mysore-road-bangalore-548443,Fruit Bae,"Beverages, Desserts",149,4.3
https://www.swiggy.com/restaurants/temple-of-the-senses-church-street-mg-road-bangalore-638157,Temple of the Senses,"Healthy Food, Beverages",700,4.6
https://www.swiggy.com/restaurants/pvr-cafe-forum-mall-adugodi-bangalore-201280,PVR Cafe,"Snacks, Fast Food, Beverages",400,3.6
https://www.swiggy.com/restaurants/pathaan-sir-chamarajapete-jayanagar-bangalore-673680,Pathaan Sir,"Snacks, Fast Food, North Indian",200,
https://www.swiggy.com/restaurants/green-donne-biriyani-and-kabab-center-nagappa-street-malleshwaram-bangalore-411244,Green Donne Biriyani and Kabab Center,"Indian, Biryani",200,
https://www.swiggy.com/restaurants/nh1-bowls-highway-to-north-lakshmi-road-shanti-nagar-bangalore-503002,NH1 Bowls - Highway To North,"North Indian, Punjabi, Home Food",250,4.1
https://www.swiggy.com/restaurants/udupi-aatithya-1st-a-main-road-btm-bangalore-677875,Udupi Aatithya,"South Indian, Snacks, Beverages",300,4
https://www.swiggy.com/restaurants/yauatcha-mg-malll-halasuru-bangalore-281835,Yauatcha,Chinese,1800,4.5
https://www.swiggy.com/restaurants/trilok-restaurant-hanumanthnagar-banashankari-bangalore-61135,Trilok Restaurant,Seafood,400,4.3
https://www.swiggy.com/restaurants/aligarh-house-biryani-and-ramzan-specials-ali-asker-road-cunningham-road-bangalore-393108,Aligarh House - Biryani & Ramzan Specials,"Biryani, Mughlai, Kebabs, North Indian, Lucknowi, Fast Food, Desserts, Beverages",400,3.9
https://www.swiggy.com/restaurants/no-sugar-please-sweets-and-juices-kodihalli-indiranagar-bangalore-596308,"No Sugar Please, Sweets & Juices","Desserts, Snacks, Beverages, Healthy Food, Chaat",200,4.5
https://www.swiggy.com/restaurants/kebapci-6th-block-koramangala-bangalore-430368,Kebapci,"Turkish, Middle Eastern, Lebanese",600,4.3
https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-residency-road-shantinagar-bangalore-396746,Sweet Truth - Cake and Desserts,"Bakery, Desserts",450,4.3
https://www.swiggy.com/restaurants/rs-shiv-sagar-sampige-road-malleshwaram-bangalore-4793,RS Shiv Sagar,"North Indian, Chinese, South Indian, Mexican",500,4.2
https://www.swiggy.com/restaurants/shetty-lunch-home-4th-block-koramangala-bangalore-618120,Shetty Lunch Home,"Mangalorean, Seafood, Coastal, North Indian, South Indian, Chinese",450,4.4
https://www.swiggy.com/restaurants/habibi-falafel-hal-2nd-stage-indiranagar-bangalore-186503,Habibi Falafel,"Middle Eastern, Lebanese, Mediterranean, Arabian",300,4.4
https://www.swiggy.com/restaurants/chung-wah-express-hal-2nd-stage-indiranagar-bangalore-15909,Chung Wah Express,"Chinese, Pan-Asian, Thai, Malaysian, Asian, Beverages",350,4.4
https://www.swiggy.com/restaurants/ath-all-things-healthy-doopanahalli-indiranagar-bangalore-414818,ATH - All Things Healthy!,"Healthy Food, Indian, Bakery, Snacks, North Indian, Keto",200,4.3
https://www.swiggy.com/restaurants/sangam-sweets-2nd-block-jayanagar-bangalore-350427,Sangam Sweets,Sweets,100,4.3
https://www.swiggy.com/restaurants/maruthi-restaurant-4th-phase-rajajinagar-bangalore-379573,MARUTHI RESTAURANT,Indian,150,4.4
https://www.swiggy.com/restaurants/basaveshwara-khanavali-gandhi-nagar-majestic-bangalore-289697,Basaveshwara Khanavali,South Indian,200,4.3
https://www.swiggy.com/restaurants/kholi-mane-2nd-block-basavanagudi-bangalore-24697,Kholi Mane,"Biryani, South Indian, Andhra, Seafood, Chinese, North Indian",350,4
https://www.swiggy.com/restaurants/salt-mango-tree-hal-2nd-stage-indiranagar-bangalore-32911,Salt Mango Tree,"Kerala, South Indian, Seafood, Biryani, Indian",300,4.3
https://www.swiggy.com/restaurants/third-wave-coffee-vittal-mallya-road-ashok-nagar-bangalore-191822,Third Wave Coffee,"Beverages, Bakery, Continental",400,4.3
https://www.swiggy.com/restaurants/little-italy-7th-block-jayanagar-bangalore-8354,Little Italy,"Italian, Pizzas, Pastas, Salads, Desserts",1200,4.2
https://www.swiggy.com/restaurants/food-adda-bull-temple-road-basavanagudi-bangalore-442467,Food Adda,"Burgers, Pizzas, Fast Food",500,3.8
https://www.swiggy.com/restaurants/kentacky-chicken-corner-rajaram-mohan-ray-road-richmond-road-bangalore-451468,Kentacky Chicken Corner,"North Indian, Andhra, Seafood, Indian",400,4.2
https://www.swiggy.com/restaurants/le-gateau-the-cake-shop-domlur-layout-indiranagar-bangalore-48410,Le Gateau - The Cake Shop,Desserts,400,4.2
https://www.swiggy.com/restaurants/baisakhi-gandhi-bazar-main-road-basavanagudi-bangalore-4025,Baisakhi,"North Indian, Jain",400,3.9
https://www.swiggy.com/restaurants/little-kolkata-5th-block-koramangala-bangalore-31698,Little Kolkata,"Bengali, Biryani",300,4.1
https://www.swiggy.com/restaurants/lassi-shop-59th-cross-rd-rajajinagar-bangalore-697101,lassi shop,"Fast Food, Pizzas, Snacks, Beverages, Cafe, Ice Cream, Juices",200,
https://www.swiggy.com/restaurants/beegara-mane-badoota-mahaganapathi-nagar-rajajinagar-bangalore-665948,Beegara Mane Badoota,"Chinese, Biryani, Fast Food",350,
https://www.swiggy.com/restaurants/cane-hut-9th-block-jayanagar-bangalore-309754,CANE HUT,"Juices, Ice Cream, Chinese, Street Food, Tibetan",130,4.3
https://www.swiggy.com/restaurants/limelight-royal-orchid-hotel-old-airport-road-bangalore-314879,limelight-Royal Orchid Hotel,"North Indian, Indian",250,4
https://www.swiggy.com/restaurants/protein-chef-doopanahalli-indiranagar-bangalore-569329,Protein Chef,"Healthy Food, Indian, Snacks, Fast Food",300,4.2
https://www.swiggy.com/restaurants/baking-bad-pizza-delivery-1st-stage-indiranagar-bangalore-568703,Baking Bad  - Pizza Delivery,"Pizzas, Burgers, Italian, Desserts, Beverages, American, Continental",650,4.3
https://www.swiggy.com/restaurants/aalishan-restaurant-and-caterer-7th-block-koramangala-bangalore-604,Aalishan Restaurant & Caterer,"Mughlai, North Indian",290,4.2
https://www.swiggy.com/restaurants/itc-sunfeast-baked-creations-shivaji-nagar-dispensary-rd-bangalore-696231,ITC Sunfeast Baked Creations,"Bakery, Desserts, Continental, Cafe, Snacks",600,
https://www.swiggy.com/restaurants/smoke-house-deli-ashok-nagar-lavelle-road-bangalore-10238,Smoke House Deli,"Italian, Continental, Fast Food, Salads, Healthy Food, Pizzas, Desserts",800,4.4
https://www.swiggy.com/restaurants/bangalore-mandarin-2nd-stage-indiranagar-bangalore-219201,Bangalore Mandarin,Chinese,800,4.3
https://www.swiggy.com/restaurants/mystique-palate-2nd-stage-rajajinagar-bangalore-501217,Mystique Palate,"Chinese, Italian, Combo, Thai, Tibetan",300,4.2
https://www.swiggy.com/restaurants/the-kolkata-katiroll-1st-stage-indiranagar-bangalore-153876,The Kolkata Katiroll,"Snacks, Beverages, Chinese",200,4.2
https://www.swiggy.com/restaurants/cake-of-the-day-banashankari-bangalore-184575,Cake Of The Day,"Bakery, Snacks, Indian",300,4.3
https://www.swiggy.com/restaurants/krishnam-veg-nanjappa-circle-shanti-nagar-bangalore-615499,Krishnam Veg,"South Indian, North Indian, Chinese, Indian, Desserts, Snacks",200,4.1
https://www.swiggy.com/restaurants/garden-asia-khb-colony-koramangala-bangalore-365351,Garden Asia,Chinese,500,3.8
https://www.swiggy.com/restaurants/kuuraku-brigade-road-ashok-nagar-bangalore-634916,KUURAKU,"Japanese, Sushi",2000,4.4
https://www.swiggy.com/restaurants/blue-tokai-coffee-roasters-8th-block-koramangala-bangalore-91628,Blue Tokai Coffee Roasters,"Healthy Food, Pastas, American, Lebanese, Mediterranean, European, Juices, Middl...",800,4.4
https://www.swiggy.com/restaurants/karnataka-donne-biryani-bda-layout-domlur-bangalore-605098,Karnataka Donne Biryani,"Indian, Biryani",300,
https://www.swiggy.com/restaurants/donne-biryani-corner-nati-style-sampangi-rama-nagar-brigade-road-bangalore-581958,DONNE BIRYANI CORNER NATI STYLE,"Biryani, Indian",299,
https://www.swiggy.com/restaurants/j-k-fish-land-shastri-nagar-basavanagudi-bangalore-66602,J K Fish Land,"Coastal, Seafood",300,3.8
https://www.swiggy.com/restaurants/biryani-mubarak-bbmp-south-koramangala-bangalore-665966,Biryani Mubarak,"Biryani, Desserts",400,
https://www.swiggy.com/restaurants/krispy-kreme-2nd-stage-indiranagar-bangalore-8732,Krispy Kreme,"Desserts, Beverages",170,4.5
https://www.swiggy.com/restaurants/new-govind-rao-military-hotel-chickpet-majestic-bangalore-39936,New Govind Rao Military Hotel,Biryani,200,3.4
https://www.swiggy.com/restaurants/delhi-highway-2nd-stage-indiranagar-bangalore-35749,Delhi Highway,"Indian, Jain, North Indian, Mughlai",1100,4
https://www.swiggy.com/restaurants/mama-mangaalore-truffles-koramangala-bangalore-679109,Mama Mangaalore,"Mangalorean, South Indian, Biryani, Keto, Sweets, Desserts, Beverages",250,4.1
https://www.swiggy.com/restaurants/cupcake-bliss-cake-and-desserts-padmavathi-complex-vasanth-nagar-bangalore-402719,Cupcake Bliss Cake & Desserts,"Bakery, Desserts, Ice Cream, Beverages",200,3.7
https://www.swiggy.com/restaurants/sundae-everyday-ice-creams-millars-road-vasanth-nagar-bangalore-402728,Sundae Everyday Ice Creams,"Beverages, Ice Cream, Desserts",150,3.5
https://www.swiggy.com/restaurants/the-momo-co-chikkalakshmaiah-layout-adugodi-bangalore-393835,The Momo Co.,"Chinese, Asian, Tibetan, Desserts",250,4
https://www.swiggy.com/restaurants/mahesh-lunch-home-hal-2nd-stage-indiranagar-bangalore-424731,Mahesh Lunch Home,"Indian, Seafood, Oriental",1000,4.2
https://www.swiggy.com/restaurants/bansal-quick-bites-6th-block-koramangala-bangalore-530266,BANSAL QUICK BITES,"Snacks, North Indian, Indian, Chinese, Thalis, Beverages, Desserts",300,4.1
https://www.swiggy.com/restaurants/city-durbar-4th-t-block-east-jayanagar-bangalore-119163,City durbar,"North Indian, Chinese, Biryani",450,3.8
https://www.swiggy.com/restaurants/pure-veg-meals-by-lunchbox-1st-main-rd-vasanth-nagar-bangalore-263637,Pure Veg Meals by Lunchbox,"North Indian, Desserts, Biryani",200,4
https://www.swiggy.com/restaurants/nasi-and-mee-4th-block-koramangala-bangalore-81944,Nasi and Mee,"Pan-Asian, Japanese, Singaporean, Malaysian, Thai",800,4.4
https://www.swiggy.com/restaurants/swathi-greenland-mc-layout-vijayanagar-bangalore-74628,Swathi Greenland,"Biryani, Andhra, North Indian, Chinese, Desserts",600,4.2
https://www.swiggy.com/restaurants/umesh-refreshments-udp-hal-2nd-stage-indiranagar-bangalore-562233,Umesh Refreshments UDP,"South Indian, Beverages",200,4.4
https://www.swiggy.com/restaurants/the-doner-company-shanthinagara-central-bangalore-bangalore-697850,The Doner Company,"Salads, Lebanese, Middle Eastern, Arabian, Beverages",500,
https://www.swiggy.com/restaurants/lo-low-carb-and-keto-foods-doopanahalli-indiranagar-bangalore-224120,Lo! - Low Carb and Keto Foods,"Healthy Food, Keto, North Indian, Continental",150,4.4
https://www.swiggy.com/restaurants/mewar-kitchen-7th-block-koramangala-bangalore-568004,Mewar Kitchen,"North Indian, Snacks",350,4
https://www.swiggy.com/restaurants/the-salad-studio-paramahansa-yogananda-road-indiranagar-bangalore-292413,The Salad Studio,"Healthy Food, Salads, Beverages",300,4.4
https://www.swiggy.com/restaurants/karnataka-state-co-operative-fisheries-federation-6th-block-jayanagar-bangalore-432115,Karnataka state CO-OPERATIVE fisheries federation,"Seafood, Indian",200,3.9
https://www.swiggy.com/restaurants/homese-just-veg-chickpet-majestic-bangalore-117904,HomeSe Just Veg,"South Indian, North Indian",200,3.3
https://www.swiggy.com/restaurants/pizza-stop-lavelle-road-bangalore-8799,Pizza Stop,"Italian, Pizzas",400,3.8
https://www.swiggy.com/restaurants/udta-punjab-cafe-lakshmi-road-shanti-nagar-bangalore-154020,Udta Punjab Cafe,North Indian,150,3.7
https://www.swiggy.com/restaurants/chinita-real-mexican-food-indiranagar-bangalore-258,Chinita Real Mexican Food,Mexican,1000,4.5
https://www.swiggy.com/restaurants/the-biryani-life-residency-road-shantinagar-bangalore-396750,The Biryani Life,"Biryani, Hyderabadi, Lucknowi, North Indian, Mughlai, Desserts",250,4
https://www.swiggy.com/restaurants/chaayos-chai-snacks-relax-vasanth-nagar-cunningham-road-bangalore-435405,Chaayos Chai+Snacks=Relax,"Bakery, Beverages, Chaat, Desserts, Home Food, Italian, Maharashtrian, Snacks, S...",250,4.4
https://www.swiggy.com/restaurants/burger-in-moon-new-gurappana-palya-btm-bangalore-663798,Burger In Moon,"Burgers, Fast Food, Beverages, Snacks",250,4
https://www.swiggy.com/restaurants/karavali-mess-gef-block-rajajinagar-bangalore-377065,KARAVALI MESS,Indian,250,3.5
https://www.swiggy.com/restaurants/kunafa-bytes-4th-block-jayanagar-bangalore-609792,Kunafa Bytes,"Turkish, Sweets, Ice Cream",700,4.1
https://www.swiggy.com/restaurants/eshmeet-da-dhaba-khb-colony-koramangala-bangalore-597937,Eshmeet Da Dhaba,"North Indian, Chinese, Seafood, Kebabs, Tandoor, Biryani",299,4.1
https://www.swiggy.com/restaurants/taiki-3rd-block-jayanagar-bangalore-337997,Taiki,"Japanese, Pan-Asian, Korean, Thai, Sushi, Beverages, Asian, Chinese",800,4.1
https://www.swiggy.com/restaurants/the-brownie-circles-80-feet-road-indiranagar-bangalore-577976,THE BROWNIE CIRCLES,"Bakery, Desserts",250,4.4
https://www.swiggy.com/restaurants/mainland-china-church-street-bangalore-5573,Mainland China,"Chinese, Asian, Oriental, Thai, Pan-Asian, Seafood, Desserts",850,4.4
https://www.swiggy.com/restaurants/sampurna-andhra-restaurant-cambridge-cross-road-halasuru-bangalore-225047,Sampurna Andhra Restaurant,"North Indian, Andhra, Biryani, Desserts, Snacks, Seafood",200,4.1
https://www.swiggy.com/restaurants/roti-wala-koramangala-khb-colony-koramangala-bangalore-456784,Roti Wala - Koramangala,"Home Food, North Indian, Thalis",300,4.5
https://www.swiggy.com/restaurants/thakali-momos-1st-stage-btm-layout-bangalore-430932,Thakali Momos,"Chinese, Thalis",300,4.1
https://www.swiggy.com/restaurants/the-meals-junction-2nd-stage-indiranagar-bangalore-574268,The Meals Junction,"North Indian, Bengali, South Indian, Fast Food, Chinese, Biryani, Desserts, Kera...",5,3.7
https://www.swiggy.com/restaurants/rolls-zone-1st-stage-mount-joy-rd-bangalore-550905,ROLLS ZONE,"Snacks, Chinese",200,4.2
https://www.swiggy.com/restaurants/gowdru-miltry-hotel-39th-cross-rd-jayanagar-bangalore-682568,GOWDRU MILTRY HOTEL,"South Indian, Biryani, Snacks, Kebabs",300,
https://www.swiggy.com/restaurants/lassi-corner-venkataswamy-layout-koramangala-bangalore-252213,Lassi Corner,"Beverages, Ice Cream",199,3.2
https://www.swiggy.com/restaurants/slay-coffee-bar-st-marks-road-bangalore-326529,SLAY Coffee Bar,"Beverages, Desserts",200,4.1
https://www.swiggy.com/restaurants/anupams-coast-ii-coast-church-street-bangalore-93802,Anupams Coast II Coast,"Mangalorean, Chinese, North Indian, Mughlai, Punjabi, Awadhi",1200,4.3
https://www.swiggy.com/restaurants/hive-honey-cake-h-k-p-road-shivaji-nagar-bangalore-615226,Hive Honey Cake,"Bakery, Desserts, Cafe",200,4.7
https://www.swiggy.com/restaurants/paratha-box-desi-punjabi-meals-ali-asker-road-vasanth-nagar-bangalore-396192,Paratha Box - Desi Punjabi Meals,"North Indian, Fast Food, Street Food, Arabian, Mughlai, Snacks, Beverages, Desse...",250,4.2
https://www.swiggy.com/restaurants/kudla-beach-3rd-stage-rajajinagar-bangalore-6493,Kudla Beach,"North Indian, Chinese, Seafood, South Indian",400,3.8
https://www.swiggy.com/restaurants/burger-it-up-millars-road-vasanth-nagar-bangalore-403216,Burger It Up,"Burgers, Beverages, Desserts, American, Cafe",150,3.2
https://www.swiggy.com/restaurants/hot-momo-darjeeling-style-5th-block-koramangala-bangalore-163740,Hot Momo Darjeeling Style,Chinese,250,4.2
https://www.swiggy.com/restaurants/healthy-chef-sarvagna-nagar-indiranagar-bangalore-613420,Healthy Chef,"Healthy Food, Indian, North Indian, Snacks, Chinese, Desserts, Ice Cream, Salads...",300,4
https://www.swiggy.com/restaurants/street-storyss-2nd-stage-indiranagar-bangalore-307602,Street Storyss,"Continental, Italian, Pizzas, North Indian, Asian, Mediterranean, Desserts",1200,4.4
https://www.swiggy.com/restaurants/chaat-street-express-5th-block-koramangala-bangalore-35307,Chaat Street Express,"Snacks, Chaat, Street Food, North Indian, Fast Food",150,4
https://www.swiggy.com/restaurants/salt-indian-restaurant-bar-and-grill-vittal-malya-road-whitefield-bangalore-484939,Salt - Indian Restaurant Bar & Grill,"South Indian, Indian, Combo, Biryani, Desserts",1000,4.3
https://www.swiggy.com/restaurants/dairy-day-26th-a-main-rd-jayanagar-bangalore-686234,Dairy Day,"Ice Cream, Bakery",100,
https://www.swiggy.com/restaurants/rajasthani-dhaba-lakshmi-road-shanthi-nagar-bangalore-334172,Rajasthani Dhaba,"North Indian, Rajasthani, Snacks, Chaat",200,3.8
https://www.swiggy.com/restaurants/bheemas-church-street-ashok-nagar-bangalore-2914,Bheema's,Andhra,550,4.3
https://www.swiggy.com/restaurants/living-bowls-2nd-stage-indiranagar-bangalore-536649,Living Bowls,"Salads, Keto, Juices, Healthy Food",350,4.1
https://www.swiggy.com/restaurants/the-rice-bowl-lavelle-road-bangalore-44238,The Rice Bowl,Chinese,450,4.3
https://www.swiggy.com/restaurants/richyy-rich-sarvagna-nagar-indiranagar-bangalore-488224,RICHYY RICH,Desserts,300,
https://www.swiggy.com/restaurants/sriracha-vittal-mallya-road-bangalore-307805,Sriracha,"Asian, Chinese, Thai, Japanese, Indonesian, Burmese",1600,4.3
https://www.swiggy.com/restaurants/cakes-tree-1st-main-road-rajajinagar-bangalore-698094,Cakes Tree,Bakery,600,
https://www.swiggy.com/restaurants/afc-the-american-fried-chicken-maruti-nagar-btm-bangalore-704125,AFC -  The American fried Chicken,"Burgers, North Indian",499,
https://www.swiggy.com/restaurants/clay-pot-tea-viveknagar-ejipura-bangalore-477091,CLAY POT TEA,"Beverages, Fast Food, Snacks",300,4.3
https://www.swiggy.com/restaurants/the-curry-house-bannerghatta-road-btm-bangalore-691815,The Curry House,Indian,400,
https://www.swiggy.com/restaurants/brainfreeze-shakes-5th-block-koramangala-bangalore-564028,BRAINFREEZE SHAKES,Juices,200,3.7
https://www.swiggy.com/restaurants/bombay-sandwich-co-5th-block-koramangala-bangalore-564026,BOMBAY SANDWICH CO,Snacks,200,2.6
https://www.swiggy.com/restaurants/rollicious-5th-block-koramangala-bangalore-475806,Rollicious,"Fast Food, Chinese",150,3.4
https://www.swiggy.com/restaurants/taaka-chinese-aga-abdullah-street-richmond-town-bangalore-614221,Taaka Chinese,"Chinese, Oriental, Asian",250,3.7
https://www.swiggy.com/restaurants/viceroys-sarathi-krishna-temple-road-indiranagar-bangalore-111250,Viceroy's Sarathi,"Chinese, North Indian, Beverages, Seafood",600,3.4
https://www.swiggy.com/restaurants/joes-burgers-and-shakes-8th-block-koramangala-bangalore-206569,Joe's Burgers and Shakes,Snacks,200,3.7
https://www.swiggy.com/restaurants/crispy-crunchy-chick-5th-block-koramangala-bangalore-459064,Crispy Crunchy Chick,"Arabian, Snacks, American, Burgers",200,2.8
https://www.swiggy.com/restaurants/savera-lassi-shop-chandni-chowk-road-shivaji-nagar-bangalore-657304,Savera Lassi Shop,"Beverages, Ice Cream, Desserts",250,
https://www.swiggy.com/restaurants/paan-the-swaad-of-india-jedara-halli-rajajinagar-bangalore-677381,Paan The Swaad Of India,Paan,100,
https://www.swiggy.com/restaurants/shri-jai-bhavani-dhaba-channakesahava-nagar-indiranagar-bangalore-680962,Shri jai bhavani dhaba,"Chinese, Desserts, Beverages",250,
https://www.swiggy.com/restaurants/marcopolo-cafe-koramangala-5th-block-koramangala-bangalore-351326,Marcopolo cafe Koramangala,"Continental, Asian, Pizzas, Biryani, Pastas",750,4.3
https://www.swiggy.com/restaurants/bowl-99-chikkapete-basavangudi-bangalore-599634,Bowl 99,Indian,200,
https://www.swiggy.com/restaurants/deccan-spices-austin-town-richmond-road-bangalore-484135,Deccan Spices,"North Indian, Chinese, Fast Food",500,
https://www.swiggy.com/restaurants/home-cooked-hal-2nd-stage-indiranagar-bangalore-306480,HOME COOKED,"Combo, Indian",400,
https://www.swiggy.com/restaurants/the-fatty-bao-ashok-nagar-lavelle-road-bangalore-289970,The Fatty Bao,"Asian, Japanese, Chinese",1000,4.3
https://www.swiggy.com/restaurants/bodypower-cafe-hoysala-nagar-indiranagar-bangalore-684224,Bodypower Cafe,"Pastas, Indian, Desserts, South Indian, Salads, Healthy Food, Pizzas, Snacks, Bi...",450,4.2
https://www.swiggy.com/restaurants/black-kitchen-6th-block-koramangala-bangalore-117975,Black Kitchen,"Kerala, Indian, Arabian",200,3.8
https://www.swiggy.com/restaurants/kabab-magic-roll-vivek-nagar-richmond-road-bangalore-301056,Kabab Magic Roll,Snacks,400,3.5
https://www.swiggy.com/restaurants/zubaan-arabian-kitchen-6th-block-koramangala-bangalore-505018,Zubaan Arabian Kitchen,"Arabian, Lebanese, Turkish",500,3.8
https://www.swiggy.com/restaurants/sicilia-pont-italian-restaurant-5th-block-rajajinagar-bangalore-343594,SICILIA PONT (ITALIAN RESTAURANT ),"Pizzas, Italian, Desserts, Beverages, Snacks",300,4.2
https://www.swiggy.com/restaurants/chianti-mg-road-bangalore-109787,Chianti,"Italian, Pizzas, Salads, Pastas, Desserts",1250,4.3
https://www.swiggy.com/restaurants/1bhk-bar-house-kitchen-koramangala-bangalore-499477,1BHK- BAR HOUSE KITCHEN,"Snacks, Indian, Fast Food",800,4.4
https://www.swiggy.com/restaurants/rolls-venue-lic-colony-jayanagar-bangalore-685134,Rolls Venue,"Snacks, Chinese, Biryani",120,
https://www.swiggy.com/restaurants/coastal-delight-2nd-stage-indiranagar-bangalore-29450,Coastal Delight,"North Indian, Chinese, Coastal, Snacks",800,3.9
https://www.swiggy.com/restaurants/dhaba-co-garuda-mall-ashok-nagar-bangalore-326762,Dhaba Co.,North Indian,650,3.7
https://www.swiggy.com/restaurants/dumont-creamery-church-street-bangalore-215958,Dumont Creamery,"Ice Cream, Beverages, Desserts",250,4.3
https://www.swiggy.com/restaurants/down-town-2nd-stage-indiranagar-bangalore-471524,Down Town,Bakery,200,
https://www.swiggy.com/restaurants/chungs-pavilion-2nd-stage-indiranagar-bangalore-30179,Chung's Pavilion,Chinese,600,4.3
https://www.swiggy.com/restaurants/shree-taaza-thindi-appareddy-palya-indiranagar-bangalore-92379,Shree Taaza Thindi,"South Indian, Snacks",150,3.7
https://www.swiggy.com/restaurants/kunafa-lounge-khb-colony-koramangala-bangalore-362128,Kunafa Lounge,"Desserts, Beverages, Bakery, Ice Cream, Juices",250,4
https://www.swiggy.com/restaurants/kubo-1st-block-jayanagar-bangalore-469127,KUBO,"Japanese, Asian, Chinese, Sushi, Burmese",1000,4.1
https://www.swiggy.com/restaurants/nizaams-kaati-rolls-domlur-indiranagar-bangalore-671051,Nizaams Kaati Rolls,"Fast Food, Kebabs",400,4.7
https://www.swiggy.com/restaurants/deja-bowl-2nd-stage-indiranagar-bangalore-205475,Deja Bowl,"North Indian, Home Food, Desserts, Indian, Punjabi, Chinese",300,4
https://www.swiggy.com/restaurants/fresh-bowls-appareddy-palya-indiranagar-bangalore-170536,Fresh Bowls,"North Indian, Chinese, Tandoor",200,4
https://www.swiggy.com/restaurants/karavali-mane-lakkasandra-extension-wilson-garden-bangalore-186490,Karavali Mane,"Chinese, North Indian, South Indian",300,4.1
https://www.swiggy.com/restaurants/chillies-khb-colony-koramangala-bangalore-685094,Chillies,"South Indian, North Indian, Snacks, Beverages",400,
https://www.swiggy.com/restaurants/gfc-kebabs-and-biryani-appareddy-palya-indiranagar-bangalore-581615,GFC Kebabs & Biryani,"Kebabs, Biryani",200,3
https://www.swiggy.com/restaurants/myfroyoland-premium-frozen-yogurt-nehru-nagar-seshadripuram-bangalore-577696,Myfroyoland - Premium Frozen Yogurt,"Desserts, Ice Cream, Keto",400,4.2
https://www.swiggy.com/restaurants/candy-cloud-factory-chamarajapete-basavanagudi-bangalore-396077,CANDY CLOUD FACTORY,"Desserts, Ice Cream, Waffle, Fast Food, Beverages",250,3.8
https://www.swiggy.com/restaurants/j-k-meridian-jk-coastal-curry-natkalappa-circle-basavanagudi-bangalore-564277,J K MERIDIAN - JK COASTAL CURRY,"Snacks, Chinese, North Indian",500,4
https://www.swiggy.com/restaurants/uttara-karnataka-jolada-rotti-mattu-chapati-angadi-vinayaka-nagar-wilson-garden-bangalore-384373,Uttara Karnataka Jolada Rotti Mattu Chapati Angadi,"Indian, Snacks, Sweets, Thalis",100,3.5
https://www.swiggy.com/restaurants/zama-100-feet-road-indiranagar-bangalore-447965,ZAMA,Turkish,250,4.1
https://www.swiggy.com/restaurants/lucky-chan-hal-2nd-stage-indiranagar-bangalore-286339,Lucky Chan,"Asian, Chinese, Japanese",1800,4.2
https://www.swiggy.com/restaurants/1522-the-pub-residency-road-field-marshall-cariappa-road-residency-road-bangalore-335844,1522 The Pub - Residency Road,"Chinese, Coastal, Continental, Indian, Tandoor, Pizzas, Pastas, Mangalorean, Sea...",600,4.2
https://www.swiggy.com/restaurants/sikandar-rolls-barton-centre-m-g-road-bangalore-279060,Sikandar Rolls,"North Indian, Kebabs, Beverages, Desserts",300,4.5
https://www.swiggy.com/restaurants/the-little-calicut-khb-colony-koramangala-bangalore-569788,The Little Calicut,"South Indian, Biryani, Snacks",380,3.6
https://www.swiggy.com/restaurants/gobblers-rolls-and-bowls-sg-palya-tavarekere-bangalore-609969,Gobblers Rolls & Bowls,"North Indian, Fast Food, Beverages, Chinese",300,3.8
https://www.swiggy.com/restaurants/the-khichadi-factory-binnamangala-indiranagar-bangalore-224603,The Khichadi Factory,North Indian,300,4
https://www.swiggy.com/restaurants/good-fettle-healthy-ice-cream-5th-block-koramangala-bangalore-449817,Good Fettle Healthy Ice Cream,Ice Cream,190,4
https://www.swiggy.com/restaurants/hotel-nalapaka-1st-block-rajajinagar-bangalore-523416,HOTEL NALAPAKA,Indian,600,4.4
https://www.swiggy.com/restaurants/gourmet-ice-cream-cakes-by-baskin-robbins-millars-road-vasanth-nagar-bangalore-369370,Gourmet Ice Cream Cakes by Baskin Robbins,"Ice Cream Cakes, Desserts, Ice Cream, Bakery",263,
https://www.swiggy.com/restaurants/maedah-8th-block-koramangala-bangalore-246151,MAEDAH,"Arabian, Tandoor, Chinese",450,3.4
https://www.swiggy.com/restaurants/dyu-art-cafe-khb-colony-koramangala-bangalore-390972,DYU ART CAFE,"Italian, Continental, Beverages, Desserts",400,4.3
https://www.swiggy.com/restaurants/southly-healthy-by-adigas-chickpet-majestic-bangalore-295581,Southly Healthy By Adiga's,"South Indian, Healthy Food",200,3.6
https://www.swiggy.com/restaurants/bismillah-hotel-sagayapura-frazer-town-bangalore-410183,BISMILLAH HOTEL,"Chinese, Indian, Tandoor",400,3.8
https://www.swiggy.com/restaurants/hotel-ocea-markham-road-brigade-road-bangalore-52336,Hotel Ocea,"Arabian, Chinese, Desserts, North Indian, Seafood, South Indian",300,4.4
